id,code,status_id,branch_id,dat_ecode,mileage,built_year,created_on,created_by
7002447,CAR007447,4,,E476,159126,2017,2025-01-07 14:11:00 UTC,6301
7002448,CAR007448,4,1.0,E939,62517,2024,2025-06-10 21:27:00 UTC,5316
7002449,CAR007449,1,14.0,E100,283277,2016,2025-02-14 22:06:00 UTC,1301
7002450,CAR007450,3,6.0,E463,160544,2025,2025-05-11 09:42:00 UTC,9940
7002451,CAR007451,3,2.0,E643,190369,2020,2025-02-17 03:41:00 UTC,2819
7002452,CAR007452,5,1.0,E983,103069,2015,2024-04-04 01:55:00 UTC,7573
7002453,CAR007453,3,16.0,E195,32785,2020,2025-12-04 03:22:00 UTC,8584
7002454,CAR007454,2,,E572,55800,2018,2025-07-04 14:03:00 UTC,2817
7002455,CAR007455,2,15.0,E178,24410,2015,2024-03-31 18:19:00 UTC,4240
7002456,CAR007456,1,14.0,E314,80657,2023,2025-03-04 12:27:00 UTC,8737
7002457,CAR007457,1,12.0,E698,144079,2025,2025-09-26 16:35:00 UTC,6515
7002458,CAR007458,4,19.0,E750,178844,2020,2025-03-14 23:03:00 UTC,2762
7002459,CAR007459,3,6.0,E585,165423,2025,2024-12-04 05:48:00 UTC,1964
7002460,CAR007460,4,,E206,177523,2018,2025-09-14 00:06:00 UTC,7410
7002461,CAR007461,2,3.0,E490,87057,2018,2024-09-19 08:49:00 UTC,1244
7002462,CAR007462,1,10.0,E790,184966,2025,2024-01-27 07:00:00 UTC,3793
7002463,CAR007463,2,7.0,E420,2744,2024,2024-02-14 16:48:00 UTC,7205
7002464,CAR007464,5,,E661,121717,2016,2025-06-09 17:47:00 UTC,2432
7002465,CAR007465,2,17.0,E521,260772,2021,2024-10-23 18:25:00 UTC,9877
7002466,CAR007466,1,,E893,79844,2016,2024-09-18 08:17:00 UTC,2094
7002467,CAR007467,2,5.0,E740,59193,2022,2025-05-09 01:24:00 UTC,9889
7002468,CAR007468,4,1.0,E301,80209,2015,2025-08-21 09:08:00 UTC,1115
7002469,CAR007469,2,,E684,12296,2017,2026-02-11 23:57:00 UTC,2857
7002470,CAR007470,3,20.0,E418,80923,2023,2024-12-08 09:08:00 UTC,5058
7002471,CAR007471,5,4.0,E212,75644,2016,2026-03-04 18:44:00 UTC,1542
7002472,CAR007472,1,3.0,E290,137833,2025,2024-12-09 18:31:00 UTC,5598
7002473,CAR007473,2,13.0,E107,75515,2020,2024-06-04 22:57:00 UTC,7802
7002474,CAR007474,2,6.0,E710,65436,2022,2025-05-16 07:57:00 UTC,2694
7002475,CAR007475,2,2.0,E712,170486,2020,2024-06-17 07:46:00 UTC,6017
7002476,CAR007476,3,8.0,E485,268687,2025,2024-01-02 19:12:00 UTC,9850
7002477,CAR007477,3,18.0,E156,113680,2015,2025-03-02 18:06:00 UTC,7426
7002478,CAR007478,4,,E691,105333,2015,2026-03-24 13:23:00 UTC,1443
7002479,CAR007479,1,8.0,E620,253167,2020,2026-01-11 20:38:00 UTC,6428
7002480,CAR007480,1,8.0,E372,96448,2023,2025-03-01 14:24:00 UTC,3139
7002481,CAR007481,3,8.0,E940,11998,2019,2024-08-24 06:17:00 UTC,8777
7002482,CAR007482,4,5.0,E844,7014,2020,2024-04-02 09:11:00 UTC,2323
7002483,CAR007483,3,10.0,E914,52316,2019,2026-01-23 06:38:00 UTC,2816
7002484,CAR007484,1,3.0,E253,277841,2019,2026-02-14 13:07:00 UTC,3411
7002485,CAR007485,1,20.0,E504,91879,2018,2024-11-22 13:41:00 UTC,3204
7002486,CAR007486,5,14.0,E245,193653,2016,2025-10-12 12:47:00 UTC,4157
7002487,CAR007487,4,13.0,E784,3277,2020,2025-04-24 15:09:00 UTC,6922
7002488,CAR007488,5,10.0,E775,272267,2018,2025-01-01 19:00:00 UTC,2762
7002489,CAR007489,3,10.0,E519,140790,2018,2024-01-16 06:54:00 UTC,1941
7002490,CAR007490,5,17.0,E956,92241,2015,2025-04-06 09:59:00 UTC,8772
7002491,CAR007491,5,3.0,E248,246718,2023,2026-03-03 20:25:00 UTC,9210
7002492,CAR007492,1,3.0,E757,95104,2017,2025-06-12 22:39:00 UTC,7643
7002493,CAR007493,1,20.0,E152,221053,2017,2025-09-28 18:22:00 UTC,5985
7002494,CAR007494,3,6.0,E122,106360,2015,2024-11-05 04:01:00 UTC,7913
7002495,CAR007495,4,4.0,E910,77024,2023,2026-01-23 10:56:00 UTC,9168
7002496,CAR007496,2,,E998,152327,2023,2024-12-28 22:13:00 UTC,1327
7002497,CAR007497,1,3.0,E301,230306,2015,2025-10-28 17:49:00 UTC,6054
7002498,CAR007498,4,9.0,E832,68863,2016,2026-04-17 18:18:00 UTC,5529
7002499,CAR007499,5,6.0,E564,52997,2023,2024-06-29 10:16:00 UTC,1498
7002500,CAR007500,4,19.0,E283,89876,2024,2024-10-28 10:29:00 UTC,7979
7002501,CAR007501,5,10.0,E879,250094,2025,2024-06-09 11:55:00 UTC,1304
7002502,CAR007502,1,16.0,E986,225091,2024,2025-05-07 21:09:00 UTC,6957
7002503,CAR007503,2,2.0,E368,141508,2018,2025-10-01 01:22:00 UTC,2417
7002504,CAR007504,3,2.0,E502,130544,2025,2025-10-20 19:29:00 UTC,6905
7002505,CAR007505,1,2.0,E739,234013,2019,2025-09-27 01:30:00 UTC,2011
7002506,CAR007506,5,16.0,E322,172209,2016,2025-04-23 07:15:00 UTC,1403
7002507,CAR007507,5,7.0,E780,111314,2016,2026-03-09 18:00:00 UTC,9532
7002508,CAR007508,2,,E696,275508,2025,2025-03-03 22:32:00 UTC,6290
7002509,CAR007509,3,13.0,E733,128636,2021,2025-08-12 02:55:00 UTC,7166
7002510,CAR007510,2,19.0,E168,287881,2024,2026-01-07 22:24:00 UTC,1818
7002511,CAR007511,5,1.0,E588,123837,2025,2024-02-13 18:07:00 UTC,3626
7002512,CAR007512,5,,E463,65994,2019,2026-02-25 03:33:00 UTC,2049
7002513,CAR007513,2,9.0,E961,276565,2021,2025-09-20 15:44:00 UTC,1526
7002514,CAR007514,1,15.0,E873,256221,2020,2025-04-07 21:56:00 UTC,5755
7002515,CAR007515,3,13.0,E615,224998,2023,2025-01-09 00:31:00 UTC,1434
7002516,CAR007516,5,2.0,E899,31216,2016,2024-10-28 15:31:00 UTC,4113
7002517,CAR007517,3,19.0,E555,284627,2022,2025-07-27 22:34:00 UTC,2172
7002518,CAR007518,5,6.0,E165,62659,2022,2025-08-15 02:15:00 UTC,1901
7002519,CAR007519,3,13.0,E485,205446,2016,2026-01-29 10:37:00 UTC,5235
7002520,CAR007520,4,,E679,105200,2023,2025-11-18 15:37:00 UTC,3271
7002521,CAR007521,5,3.0,E331,130682,2020,2025-02-04 19:17:00 UTC,3109
7002522,CAR007522,3,,E159,16381,2020,2025-08-26 21:22:00 UTC,5758
7002523,CAR007523,3,5.0,E211,150519,2018,2024-12-04 07:01:00 UTC,2399
7002524,CAR007524,4,12.0,E217,293729,2024,2025-12-06 13:47:00 UTC,5168
7002525,CAR007525,3,2.0,E242,284638,2016,2024-01-26 06:25:00 UTC,8097
7002526,CAR007526,5,,E323,112262,2017,2025-06-02 15:58:00 UTC,7220
7002527,CAR007527,1,8.0,E786,284004,2020,2024-06-10 03:01:00 UTC,9327
7002528,CAR007528,2,19.0,E222,174984,2020,2025-09-21 08:30:00 UTC,2647
7002529,CAR007529,1,19.0,E641,103321,2021,2024-11-24 21:11:00 UTC,3320
7002530,CAR007530,5,3.0,E885,243342,2017,2024-08-06 22:01:00 UTC,7522
7002531,CAR007531,1,5.0,E382,68505,2015,2024-01-18 15:27:00 UTC,6058
7002532,CAR007532,4,18.0,E803,72470,2025,2024-09-21 02:21:00 UTC,1981
7002533,CAR007533,4,,E709,299282,2024,2026-03-28 15:09:00 UTC,5813
7002534,CAR007534,3,,E156,64114,2023,2025-08-08 22:39:00 UTC,9542
7002535,CAR007535,4,6.0,E885,120722,2025,2025-08-14 05:24:00 UTC,7246
7002536,CAR007536,5,,E525,193817,2021,2025-04-05 08:03:00 UTC,1634
7002537,CAR007537,2,19.0,E450,258308,2015,2024-02-01 05:55:00 UTC,4657
7002538,CAR007538,2,12.0,E865,197603,2018,2024-11-01 18:57:00 UTC,5424
7002539,CAR007539,1,16.0,E713,274608,2022,2024-04-30 15:24:00 UTC,7444
7002540,CAR007540,2,14.0,E844,290549,2024,2025-05-01 19:38:00 UTC,3029
7002541,CAR007541,1,19.0,E967,278606,2019,2025-09-06 11:11:00 UTC,7164
7002542,CAR007542,3,16.0,E555,246223,2019,2025-12-16 07:59:00 UTC,2718
7002543,CAR007543,4,7.0,E740,115242,2019,2024-12-21 09:48:00 UTC,5873
7002544,CAR007544,1,3.0,E281,291216,2015,2026-01-05 03:39:00 UTC,3920
7002545,CAR007545,2,19.0,E364,77318,2015,2025-08-16 02:19:00 UTC,8270
7002546,CAR007546,1,11.0,E468,241124,2017,2024-09-21 16:03:00 UTC,1928
7002547,CAR007547,2,6.0,E566,42233,2024,2024-12-21 12:20:00 UTC,3264
7002548,CAR007548,5,1.0,E575,196059,2015,2026-02-05 13:40:00 UTC,1880
7002549,CAR007549,1,17.0,E341,109112,2023,2025-08-07 12:29:00 UTC,9643
7002550,CAR007550,4,19.0,E917,242054,2018,2025-12-26 16:00:00 UTC,4248
7002551,CAR007551,4,17.0,E803,42858,2025,2025-06-26 04:32:00 UTC,8247
7002552,CAR007552,2,18.0,E860,283076,2016,2024-06-03 06:21:00 UTC,6828
7002553,CAR007553,5,20.0,E273,266212,2022,2024-04-08 06:27:00 UTC,2606
7002554,CAR007554,2,7.0,E965,248020,2022,2025-12-22 00:01:00 UTC,1262
7002555,CAR007555,2,10.0,E463,195502,2016,2024-10-02 07:04:00 UTC,7677
7002556,CAR007556,5,8.0,E282,265236,2024,2024-07-29 16:32:00 UTC,8245
7002557,CAR007557,1,12.0,E574,169638,2019,2025-11-26 23:07:00 UTC,9940
7002558,CAR007558,1,18.0,E114,293871,2016,2026-04-09 02:07:00 UTC,7709
7002559,CAR007559,1,18.0,E683,289661,2025,2025-03-22 21:56:00 UTC,2774
7002560,CAR007560,5,4.0,E406,254440,2016,2026-01-02 03:09:00 UTC,5360
7002561,CAR007561,3,2.0,E209,48298,2020,2024-08-31 17:43:00 UTC,5644
7002562,CAR007562,2,7.0,E448,223700,2024,2024-01-30 21:58:00 UTC,1898
7002563,CAR007563,3,11.0,E308,9794,2024,2024-03-03 14:02:00 UTC,8019
7002564,CAR007564,4,3.0,E665,220882,2024,2024-05-17 23:31:00 UTC,9471
7002565,CAR007565,2,2.0,E213,234039,2022,2025-02-24 17:56:00 UTC,7917
7002566,CAR007566,5,,E359,77400,2022,2024-06-29 12:03:00 UTC,6035
7002567,CAR007567,5,12.0,E872,211467,2024,2025-01-14 07:30:00 UTC,7827
7002568,CAR007568,1,13.0,E718,76720,2023,2025-07-17 05:25:00 UTC,1310
7002569,CAR007569,5,,E482,292445,2023,2024-11-10 03:28:00 UTC,4580
7002570,CAR007570,3,2.0,E127,113715,2022,2024-02-12 07:14:00 UTC,7294
7002571,CAR007571,2,17.0,E988,165328,2020,2025-02-06 01:02:00 UTC,1989
7002572,CAR007572,3,,E549,43174,2015,2024-08-01 17:55:00 UTC,7876
7002573,CAR007573,5,16.0,E298,40000,2022,2025-06-12 20:53:00 UTC,5056
7002574,CAR007574,2,8.0,E812,42314,2015,2025-03-17 14:53:00 UTC,2968
7002575,CAR007575,3,12.0,E955,244634,2020,2025-12-30 00:39:00 UTC,2702
7002576,CAR007576,2,1.0,E962,262653,2018,2024-09-12 00:06:00 UTC,1368
7002577,CAR007577,2,10.0,E612,60968,2016,2025-07-10 02:24:00 UTC,1344
7002578,CAR007578,2,15.0,E883,88671,2020,2026-02-20 10:01:00 UTC,8182
7002579,CAR007579,2,14.0,E185,167847,2023,2026-03-26 14:49:00 UTC,6068
7002580,CAR007580,4,4.0,E817,86077,2022,2026-03-09 07:57:00 UTC,4115
7002581,CAR007581,5,,E250,153091,2018,2024-12-24 17:22:00 UTC,5884
7002582,CAR007582,5,1.0,E978,268142,2020,2025-06-22 04:09:00 UTC,8338
7002583,CAR007583,2,13.0,E274,125309,2024,2025-01-24 05:42:00 UTC,2350
7002584,CAR007584,2,11.0,E918,2034,2017,2025-02-23 22:06:00 UTC,6086
7002585,CAR007585,3,11.0,E900,93625,2020,2025-06-30 21:46:00 UTC,7405
7002586,CAR007586,1,17.0,E648,22115,2021,2025-06-10 14:44:00 UTC,4384
7002587,CAR007587,2,19.0,E615,289052,2017,2024-12-24 15:50:00 UTC,1709
7002588,CAR007588,1,8.0,E579,91186,2023,2026-03-24 11:19:00 UTC,3915
7002589,CAR007589,4,3.0,E509,149724,2018,2025-09-21 03:11:00 UTC,2811
7002590,CAR007590,3,,E661,31754,2015,2025-10-04 12:39:00 UTC,7726
7002591,CAR007591,1,14.0,E134,87292,2025,2025-06-18 08:04:00 UTC,1888
7002592,CAR007592,2,4.0,E874,72681,2020,2026-01-31 02:10:00 UTC,9837
7002593,CAR007593,4,5.0,E342,275518,2022,2026-03-13 09:50:00 UTC,6102
7002594,CAR007594,5,8.0,E880,215335,2024,2025-06-11 09:32:00 UTC,9289
7002595,CAR007595,2,11.0,E147,295941,2016,2024-01-16 22:08:00 UTC,4552
7002596,CAR007596,4,,E675,48918,2018,2025-01-17 21:58:00 UTC,8699
7002597,CAR007597,1,10.0,E906,42184,2020,2025-12-14 08:11:00 UTC,8705
7002598,CAR007598,3,5.0,E983,65209,2015,2024-01-24 18:38:00 UTC,5355
7002599,CAR007599,5,18.0,E707,297767,2017,2025-02-17 00:21:00 UTC,7624
7002600,CAR007600,3,10.0,E846,255725,2025,2024-05-02 03:01:00 UTC,7758
7002601,CAR007601,1,10.0,E686,140273,2018,2025-11-16 22:51:00 UTC,5834
7002602,CAR007602,1,8.0,E934,218739,2023,2024-01-14 11:03:00 UTC,2653
7002603,CAR007603,3,15.0,E923,165991,2019,2025-09-09 09:54:00 UTC,6936
7002604,CAR007604,3,17.0,E716,245839,2017,2024-06-21 07:20:00 UTC,6173
7002605,CAR007605,3,5.0,E387,36919,2016,2025-01-08 00:22:00 UTC,1052
7002606,CAR007606,1,11.0,E412,6461,2024,2025-06-15 15:41:00 UTC,3777
7002607,CAR007607,2,10.0,E519,209981,2017,2024-06-25 19:59:00 UTC,8383
7002608,CAR007608,3,18.0,E329,186050,2019,2024-06-12 11:46:00 UTC,7074
7002609,CAR007609,3,15.0,E291,227231,2018,2026-01-03 19:37:00 UTC,5927
7002610,CAR007610,3,,E108,26159,2017,2025-06-15 23:23:00 UTC,5090
7002611,CAR007611,4,6.0,E709,199476,2025,2025-12-01 00:38:00 UTC,8487
7002612,CAR007612,2,18.0,E506,199543,2016,2026-03-04 17:56:00 UTC,9308
7002613,CAR007613,5,1.0,E375,22713,2021,2024-05-20 16:20:00 UTC,3093
7002614,CAR007614,3,8.0,E917,149106,2016,2024-02-24 18:40:00 UTC,1172
7002615,CAR007615,1,4.0,E902,103760,2015,2024-06-04 07:45:00 UTC,2806
7002616,CAR007616,2,13.0,E347,130535,2024,2026-03-26 02:15:00 UTC,9821
7002617,CAR007617,3,19.0,E517,224385,2021,2025-07-19 13:32:00 UTC,9693
7002618,CAR007618,3,17.0,E227,187391,2025,2025-02-18 15:12:00 UTC,4927
7002619,CAR007619,2,3.0,E714,8533,2019,2025-08-08 02:11:00 UTC,4155
7002620,CAR007620,4,2.0,E424,220937,2024,2025-12-16 21:57:00 UTC,1905
7002621,CAR007621,3,9.0,E363,200625,2024,2024-10-01 07:26:00 UTC,5265
7002622,CAR007622,1,3.0,E114,216092,2022,2024-11-05 04:41:00 UTC,1232
7002623,CAR007623,1,12.0,E313,20684,2018,2025-09-22 19:40:00 UTC,3802
7002624,CAR007624,3,4.0,E747,292189,2022,2025-02-23 20:05:00 UTC,2680
7002625,CAR007625,3,9.0,E538,138171,2021,2024-02-03 08:01:00 UTC,4749
7002626,CAR007626,5,5.0,E244,272240,2019,2025-06-28 18:35:00 UTC,1630
7002627,CAR007627,3,,E730,255418,2024,2024-03-08 09:46:00 UTC,1748
7002628,CAR007628,3,,E605,115992,2020,2025-12-14 20:58:00 UTC,9298
7002629,CAR007629,1,14.0,E349,55828,2023,2024-03-04 10:17:00 UTC,3621
7002630,CAR007630,1,14.0,E774,297595,2017,2025-03-30 11:02:00 UTC,2681
7002631,CAR007631,1,,E115,171834,2015,2024-12-08 06:39:00 UTC,7825
7002632,CAR007632,3,17.0,E742,65840,2022,2025-12-27 15:45:00 UTC,9802
7002633,CAR007633,2,,E746,123845,2015,2025-12-27 18:03:00 UTC,4944
7002634,CAR007634,3,,E781,268881,2016,2025-08-29 07:30:00 UTC,4520
7002635,CAR007635,1,5.0,E191,241851,2015,2025-12-20 00:44:00 UTC,5661
7002636,CAR007636,4,3.0,E651,35278,2018,2024-10-17 18:20:00 UTC,5173
7002637,CAR007637,5,1.0,E546,62451,2021,2024-04-26 01:11:00 UTC,2613
7002638,CAR007638,3,7.0,E525,41203,2015,2026-04-28 22:34:00 UTC,7788
7002639,CAR007639,4,19.0,E486,253183,2015,2025-05-26 00:29:00 UTC,4033
7002640,CAR007640,5,4.0,E967,68791,2022,2024-11-28 22:33:00 UTC,2720
7002641,CAR007641,2,13.0,E651,172491,2025,2025-04-26 15:15:00 UTC,9099
7002642,CAR007642,3,5.0,E614,153224,2016,2025-07-01 02:03:00 UTC,7706
7002643,CAR007643,5,14.0,E916,123532,2016,2026-04-14 21:44:00 UTC,9199
7002644,CAR007644,3,14.0,E569,199603,2022,2024-12-30 11:08:00 UTC,9843
7002645,CAR007645,1,11.0,E858,158691,2016,2025-03-25 19:42:00 UTC,2327
7002646,CAR007646,4,20.0,E195,46308,2020,2025-03-09 21:47:00 UTC,4397
7002647,CAR007647,3,5.0,E885,160372,2017,2024-10-22 00:40:00 UTC,7954
7002648,CAR007648,5,14.0,E683,234860,2021,2025-09-08 19:26:00 UTC,9459
7002649,CAR007649,5,1.0,E152,246031,2023,2025-03-13 19:50:00 UTC,3862
7002650,CAR007650,1,9.0,E217,128799,2022,2025-05-30 03:25:00 UTC,7947
7002651,CAR007651,3,19.0,E996,253261,2015,2024-10-04 21:02:00 UTC,4453
7002652,CAR007652,1,1.0,E344,37810,2016,2025-07-18 07:19:00 UTC,2190
7002653,CAR007653,4,2.0,E171,283411,2018,2025-01-13 11:31:00 UTC,1201
7002654,CAR007654,5,10.0,E727,11591,2023,2025-12-04 21:30:00 UTC,3963
7002655,CAR007655,4,1.0,E800,152864,2018,2026-02-07 08:22:00 UTC,3492
7002656,CAR007656,1,5.0,E908,68309,2018,2024-01-26 03:12:00 UTC,5091
7002657,CAR007657,1,8.0,E482,237421,2016,2025-10-27 11:17:00 UTC,4818
7002658,CAR007658,3,16.0,E264,245774,2023,2024-07-22 17:16:00 UTC,2203
7002659,CAR007659,4,,E828,165337,2025,2024-05-13 03:38:00 UTC,8868
7002660,CAR007660,1,11.0,E772,151803,2024,2024-08-25 11:58:00 UTC,7226
7002661,CAR007661,4,2.0,E558,228860,2021,2024-02-19 21:24:00 UTC,5363
7002662,CAR007662,3,7.0,E396,213281,2025,2025-05-11 02:09:00 UTC,4614
7002663,CAR007663,3,19.0,E566,179745,2016,2024-09-25 16:20:00 UTC,6382
7002664,CAR007664,1,1.0,E421,268101,2018,2025-05-16 19:33:00 UTC,3424
7002665,CAR007665,4,,E343,213376,2015,2025-03-08 20:37:00 UTC,8112
7002666,CAR007666,1,3.0,E549,273518,2025,2024-08-25 23:57:00 UTC,3537
7002667,CAR007667,1,20.0,E444,94079,2022,2026-04-18 22:05:00 UTC,4989
7002668,CAR007668,2,6.0,E646,175247,2024,2026-01-03 23:58:00 UTC,7149
7002669,CAR007669,3,11.0,E219,40614,2021,2026-04-23 17:14:00 UTC,2264
7002670,CAR007670,4,12.0,E193,165427,2025,2025-12-13 01:52:00 UTC,2537
7002671,CAR007671,2,6.0,E525,81552,2024,2024-08-09 16:09:00 UTC,4225
7002672,CAR007672,5,8.0,E936,144899,2024,2025-01-23 10:32:00 UTC,7333
7002673,CAR007673,1,10.0,E659,286692,2017,2024-02-18 10:09:00 UTC,6190
7002674,CAR007674,4,,E715,41011,2018,2024-05-28 12:52:00 UTC,9285
7002675,CAR007675,3,17.0,E510,150444,2015,2025-05-28 11:05:00 UTC,5892
7002676,CAR007676,1,17.0,E643,73155,2024,2025-06-11 14:56:00 UTC,2323
7002677,CAR007677,1,16.0,E501,220852,2016,2025-10-12 14:34:00 UTC,6939
7002678,CAR007678,5,1.0,E773,225039,2016,2024-09-17 11:45:00 UTC,9527
7002679,CAR007679,1,7.0,E523,165493,2016,2025-03-27 01:01:00 UTC,3413
7002680,CAR007680,4,7.0,E469,234622,2021,2024-07-08 00:04:00 UTC,2722
7002681,CAR007681,4,6.0,E973,175049,2024,2024-09-02 12:19:00 UTC,9975
7002682,CAR007682,5,9.0,E281,53982,2017,2026-04-21 11:24:00 UTC,3127
7002683,CAR007683,3,7.0,E884,169450,2019,2025-06-08 19:33:00 UTC,2672
7002684,CAR007684,1,,E920,132309,2017,2024-09-24 07:02:00 UTC,7486
7002685,CAR007685,2,5.0,E433,56932,2020,2025-04-17 07:25:00 UTC,4902
7002686,CAR007686,3,,E329,13061,2023,2024-04-03 01:45:00 UTC,1461
7002687,CAR007687,1,2.0,E890,20171,2017,2024-10-25 10:14:00 UTC,6309
7002688,CAR007688,4,12.0,E400,252960,2021,2025-09-16 01:18:00 UTC,2438
7002689,CAR007689,3,19.0,E429,36377,2025,2025-04-21 03:14:00 UTC,9315
7002690,CAR007690,5,4.0,E584,79592,2023,2024-10-13 13:52:00 UTC,5935
7002691,CAR007691,4,4.0,E724,80584,2022,2025-04-29 02:09:00 UTC,3802
7002692,CAR007692,5,18.0,E820,256142,2023,2026-03-18 09:05:00 UTC,4295
7002693,CAR007693,2,2.0,E533,191840,2020,2026-04-12 07:14:00 UTC,8379
7002694,CAR007694,2,12.0,E451,69677,2017,2026-02-28 12:04:00 UTC,1074
7002695,CAR007695,2,15.0,E735,228652,2016,2025-12-15 04:58:00 UTC,9026
7002696,CAR007696,1,3.0,E932,91259,2023,2025-04-12 21:01:00 UTC,1751
7002697,CAR007697,3,3.0,E563,96307,2025,2025-07-18 11:49:00 UTC,5437
7002698,CAR007698,5,18.0,E353,117218,2016,2025-07-13 17:45:00 UTC,2504
7002699,CAR007699,4,18.0,E351,191045,2019,2025-07-30 16:36:00 UTC,1552
7002700,CAR007700,3,,E506,134207,2015,2025-01-12 04:43:00 UTC,7329
7002701,CAR007701,4,10.0,E313,72845,2024,2024-01-25 20:21:00 UTC,1176
7002702,CAR007702,5,11.0,E110,37246,2020,2024-02-20 16:35:00 UTC,9183
7002703,CAR007703,3,1.0,E883,226830,2018,2025-12-01 05:31:00 UTC,7766
7002704,CAR007704,5,6.0,E986,85755,2020,2024-06-23 04:38:00 UTC,1199
7002705,CAR007705,4,11.0,E983,100908,2016,2024-12-19 07:32:00 UTC,3118
7002706,CAR007706,3,17.0,E808,140224,2017,2024-07-19 10:35:00 UTC,1999
7002707,CAR007707,5,9.0,E402,145779,2021,2025-08-08 08:05:00 UTC,3564
7002708,CAR007708,2,10.0,E445,262895,2025,2026-03-03 01:17:00 UTC,8672
7002709,CAR007709,1,8.0,E785,86195,2016,2024-07-10 14:12:00 UTC,2763
7002710,CAR007710,5,,E880,84724,2025,2025-10-20 16:02:00 UTC,4637
7002711,CAR007711,3,7.0,E641,181007,2025,2025-07-09 01:29:00 UTC,8510
7002712,CAR007712,2,5.0,E186,226352,2020,2024-06-25 19:02:00 UTC,3004
7002713,CAR007713,3,14.0,E755,239759,2018,2026-04-23 10:56:00 UTC,4108
7002714,CAR007714,1,15.0,E241,231341,2022,2025-03-25 12:04:00 UTC,8941
7002715,CAR007715,3,,E853,257280,2018,2026-01-15 13:40:00 UTC,3486
7002716,CAR007716,3,,E587,19654,2020,2024-10-24 13:01:00 UTC,1284
7002717,CAR007717,1,20.0,E240,174527,2015,2024-05-19 22:05:00 UTC,7059
7002718,CAR007718,2,13.0,E829,274378,2017,2025-06-07 21:49:00 UTC,6394
7002719,CAR007719,1,,E251,147628,2025,2026-02-27 02:29:00 UTC,6787
7002720,CAR007720,2,13.0,E564,135047,2021,2025-11-02 23:23:00 UTC,4870
7002721,CAR007721,2,5.0,E265,289783,2018,2024-10-19 09:12:00 UTC,8297
7002722,CAR007722,2,1.0,E289,260320,2018,2024-06-23 02:59:00 UTC,4055
7002723,CAR007723,3,18.0,E395,5907,2025,2024-05-08 00:19:00 UTC,1406
7002724,CAR007724,2,10.0,E395,144831,2021,2024-01-13 08:22:00 UTC,4030
7002725,CAR007725,5,5.0,E612,38381,2022,2026-04-20 05:31:00 UTC,3515
7002726,CAR007726,2,7.0,E368,246190,2022,2025-05-10 05:17:00 UTC,3742
7002727,CAR007727,5,9.0,E393,126643,2022,2025-11-30 00:16:00 UTC,7283
7002728,CAR007728,5,5.0,E444,193716,2024,2026-04-04 04:40:00 UTC,6035
7002729,CAR007729,5,6.0,E865,261143,2020,2026-03-27 17:18:00 UTC,7342
7002730,CAR007730,5,16.0,E544,132214,2016,2025-01-08 11:38:00 UTC,4896
7002731,CAR007731,4,3.0,E154,222197,2017,2024-01-26 00:32:00 UTC,4600
7002732,CAR007732,1,13.0,E677,112667,2016,2024-12-09 19:41:00 UTC,9272
7002733,CAR007733,3,9.0,E955,203745,2025,2024-07-07 21:54:00 UTC,5708
7002734,CAR007734,4,13.0,E787,176086,2021,2025-08-17 10:54:00 UTC,7793
7002735,CAR007735,1,16.0,E536,75224,2019,2024-01-12 05:42:00 UTC,6121
7002736,CAR007736,1,19.0,E517,59649,2017,2024-03-22 07:46:00 UTC,8542
7002737,CAR007737,5,11.0,E944,253060,2024,2026-01-20 07:18:00 UTC,6067
7002738,CAR007738,5,10.0,E804,157371,2017,2025-10-01 09:04:00 UTC,8139
7002739,CAR007739,5,,E427,117858,2022,2024-11-24 21:17:00 UTC,1658
7002740,CAR007740,3,9.0,E733,156134,2016,2025-01-11 15:56:00 UTC,6415
7002741,CAR007741,3,20.0,E225,179786,2025,2025-06-08 14:19:00 UTC,1193
7002742,CAR007742,5,11.0,E168,286541,2020,2024-06-26 04:10:00 UTC,8185
7002743,CAR007743,1,13.0,E819,166425,2020,2025-01-20 16:05:00 UTC,1089
7002744,CAR007744,5,4.0,E417,33259,2023,2026-04-29 22:33:00 UTC,8228
7002745,CAR007745,1,12.0,E576,147119,2023,2025-03-08 19:36:00 UTC,1489
7002746,CAR007746,5,,E536,23998,2023,2024-03-02 09:46:00 UTC,1216
7002747,CAR007747,4,17.0,E247,85354,2019,2025-12-31 04:24:00 UTC,1255
7002748,CAR007748,2,10.0,E234,263028,2019,2026-01-21 19:49:00 UTC,8367
7002749,CAR007749,3,6.0,E268,265345,2016,2025-05-31 09:29:00 UTC,7072
7002750,CAR007750,4,6.0,E954,157388,2024,2024-12-11 02:20:00 UTC,4835
7002751,CAR007751,5,20.0,E423,72113,2015,2026-01-27 15:08:00 UTC,5464
7002752,CAR007752,4,2.0,E395,73996,2021,2024-07-30 01:06:00 UTC,4774
7002753,CAR007753,5,20.0,E754,252506,2017,2026-02-05 15:23:00 UTC,9298
7002754,CAR007754,5,12.0,E620,180157,2022,2024-11-09 12:40:00 UTC,7729
7002755,CAR007755,3,16.0,E472,248208,2020,2024-01-31 11:01:00 UTC,4224
7002756,CAR007756,5,,E184,280377,2023,2026-01-23 19:10:00 UTC,2753
7002757,CAR007757,3,9.0,E612,132750,2021,2025-09-28 08:02:00 UTC,6864
7002758,CAR007758,1,18.0,E699,103322,2020,2024-06-25 18:59:00 UTC,9558
7002759,CAR007759,2,2.0,E554,203068,2023,2024-02-22 11:34:00 UTC,3241
